order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-007044,2024-11-05,2024,Q4,11,November,Latin America,Colombia,Electronics,Audio,Consumer,16,84.42,1553.33,940.98,612.35,39.42
ORD-007045,2024-07-28,2024,Q3,7,July,Latin America,Chile,Furniture,Sofas,Corporate,20,1126.73,22534.6,12050.28,10484.32,46.53
ORD-007046,2024-12-21,2024,Q4,12,December,Asia Pacific,Japan,Office Supplies,Pens,Home Office,3,125.46,376.38,242.21,134.17,35.65
ORD-007047,2024-12-08,2024,Q4,12,December,Asia Pacific,Australia,Electronics,Smartphones,Consumer,15,2160.97,37276.73,24091.34,13185.39,35.37
ORD-007048,2023-06-19,2023,Q2,6,June,Asia Pacific,South Korea,Office Supplies,Paper,Home Office,9,74.94,674.46,280.82,393.64,58.36
ORD-007049,2023-04-02,2023,Q2,4,April,Europe,United Kingdom,Office Supplies,Paper,Consumer,18,77.74,1399.32,705.57,693.75,49.58
ORD-007050,2024-01-13,2024,Q1,1,January,Asia Pacific,China,Electronics,Audio,Home Office,4,1535.48,6141.92,4846.4,1295.52,21.09
ORD-007051,2022-01-03,2022,Q1,1,January,Latin America,Chile,Office Supplies,Pens,Consumer,20,71.21,1424.2,811.79,612.41,43.0
ORD-007052,2024-03-23,2024,Q1,3,March,North America,Mexico,Clothing,Pants,Corporate,16,111.59,1785.44,817.75,967.69,54.2
ORD-007053,2023-11-09,2023,Q4,11,November,Europe,Spain,Electronics,Cameras,Corporate,12,1365.42,18842.8,13968.75,4874.05,25.87
ORD-007054,2023-07-18,2023,Q3,7,July,Latin America,Brazil,Electronics,Laptops,Home Office,14,2342.94,32801.16,28281.54,4519.62,13.78
ORD-007055,2024-12-01,2024,Q4,12,December,Latin America,Chile,Office Supplies,Binders,Home Office,7,154.81,1083.67,729.31,354.36,32.7
ORD-007056,2022-07-01,2022,Q3,7,July,Asia Pacific,China,Clothing,Jackets,Home Office,20,59.23,1184.6,881.74,302.86,25.57
ORD-007057,2022-04-07,2022,Q2,4,April,Asia Pacific,Australia,Office Supplies,Paper,Home Office,10,139.75,1397.5,629.51,767.99,54.95
ORD-007058,2023-01-06,2023,Q1,1,January,Europe,Germany,Clothing,Shoes,Consumer,20,342.31,6846.2,5106.56,1739.64,25.41
ORD-007059,2024-09-07,2024,Q3,9,September,Asia Pacific,South Korea,Office Supplies,Pens,Corporate,14,36.48,510.72,228.3,282.42,55.3
ORD-007060,2024-08-08,2024,Q3,8,August,North America,Mexico,Furniture,Chairs,Corporate,10,1095.0,10950.0,6049.81,4900.19,44.75
ORD-007061,2024-09-25,2024,Q3,9,September,Europe,Spain,Electronics,Audio,Corporate,11,914.11,10055.21,7708.65,2346.56,23.34
ORD-007062,2023-02-22,2023,Q1,2,February,Europe,United Kingdom,Furniture,Shelves,Home Office,12,935.5,11226.0,5896.87,5329.13,47.47
ORD-007063,2022-08-21,2022,Q3,8,August,Europe,France,Furniture,Chairs,Home Office,20,1404.84,28096.8,19335.84,8760.96,31.18
ORD-007064,2023-07-04,2023,Q3,7,July,Europe,France,Furniture,Desks,Corporate,8,669.72,5357.76,3722.45,1635.31,30.52
ORD-007065,2022-09-10,2022,Q3,9,September,Latin America,Colombia,Furniture,Sofas,Corporate,6,764.31,4585.86,2622.99,1962.87,42.8
ORD-007066,2023-09-23,2023,Q3,9,September,Europe,Spain,Clothing,Shirts,Home Office,9,212.43,1911.87,1352.62,559.25,29.25
ORD-007067,2022-08-16,2022,Q3,8,August,Latin America,Colombia,Office Supplies,Binders,Corporate,12,186.19,2234.28,1072.14,1162.14,52.01
ORD-007068,2022-11-29,2022,Q4,11,November,Asia Pacific,China,Furniture,Shelves,Corporate,20,694.28,13885.6,9436.21,4449.39,32.04
ORD-007069,2024-01-30,2024,Q1,1,January,Asia Pacific,Australia,Electronics,Cameras,Corporate,20,1318.5,26370.0,19832.84,6537.16,24.79
ORD-007070,2023-09-07,2023,Q3,9,September,Europe,United Kingdom,Furniture,Desks,Home Office,19,348.13,6614.47,4830.79,1783.68,26.97
ORD-007071,2022-03-03,2022,Q1,3,March,North America,United States,Clothing,Pants,Consumer,19,265.56,5045.64,2961.48,2084.16,41.31
ORD-007072,2023-01-23,2023,Q1,1,January,North America,United States,Electronics,Laptops,Corporate,11,2417.42,26591.62,20958.0,5633.62,21.19
ORD-007073,2022-12-03,2022,Q4,12,December,Europe,Spain,Clothing,Shirts,Corporate,3,297.46,892.38,523.36,369.02,41.35
ORD-007074,2024-05-29,2024,Q2,5,May,North America,Mexico,Electronics,Smartphones,Home Office,14,2320.64,32488.96,23739.58,8749.38,26.93
ORD-007075,2022-05-02,2022,Q2,5,May,Latin America,Chile,Electronics,Tablets,Home Office,17,2283.06,38812.02,26983.69,11828.33,30.48
ORD-007076,2022-04-06,2022,Q2,4,April,Asia Pacific,India,Clothing,Pants,Corporate,4,28.79,115.16,68.66,46.5,40.38
ORD-007077,2024-12-19,2024,Q4,12,December,Asia Pacific,South Korea,Clothing,Jackets,Consumer,6,164.31,985.86,690.59,295.27,29.95
ORD-007078,2024-12-14,2024,Q4,12,December,Asia Pacific,Australia,Clothing,Pants,Consumer,1,177.62,177.62,82.37,95.25,53.63
ORD-007079,2023-01-12,2023,Q1,1,January,Europe,United Kingdom,Furniture,Chairs,Corporate,5,975.51,4877.55,2439.16,2438.39,49.99
ORD-007080,2022-08-05,2022,Q3,8,August,North America,Mexico,Furniture,Tables,Home Office,1,178.54,178.54,99.3,79.24,44.38
ORD-007081,2023-10-23,2023,Q4,10,October,North America,United States,Furniture,Sofas,Consumer,12,946.81,11361.72,6020.41,5341.31,47.01
ORD-007082,2024-12-02,2024,Q4,12,December,North America,Canada,Clothing,Accessories,Corporate,11,272.08,2992.88,1906.18,1086.7,36.31
ORD-007083,2023-05-14,2023,Q2,5,May,Europe,Germany,Office Supplies,Binders,Home Office,15,149.47,2242.05,1297.71,944.34,42.12
ORD-007084,2024-11-21,2024,Q4,11,November,Asia Pacific,Australia,Furniture,Shelves,Home Office,9,627.41,5646.69,3967.05,1679.64,29.75
ORD-007085,2022-11-15,2022,Q4,11,November,Asia Pacific,Australia,Clothing,Pants,Corporate,8,94.99,759.92,356.3,403.62,53.11
ORD-007086,2022-03-27,2022,Q1,3,March,Europe,Germany,Office Supplies,Binders,Consumer,13,79.32,1031.16,470.55,560.61,54.37
ORD-007087,2022-11-07,2022,Q4,11,November,Europe,United Kingdom,Furniture,Shelves,Consumer,2,1137.72,2275.44,1150.16,1125.28,49.45
ORD-007088,2022-09-15,2022,Q3,9,September,North America,Mexico,Office Supplies,Paper,Consumer,5,26.18,130.9,68.55,62.35,47.63
ORD-007089,2022-10-02,2022,Q4,10,October,North America,Canada,Electronics,Audio,Corporate,10,1847.77,21249.35,16178.52,5070.83,23.86
ORD-007090,2024-03-02,2024,Q1,3,March,Asia Pacific,India,Clothing,Pants,Corporate,2,32.1,64.2,35.98,28.22,43.96
ORD-007091,2023-04-28,2023,Q2,4,April,Latin America,Argentina,Clothing,Jackets,Consumer,12,113.26,1359.12,627.69,731.43,53.82
ORD-007092,2023-10-20,2023,Q4,10,October,Asia Pacific,Australia,Clothing,Pants,Consumer,18,73.65,1325.7,642.49,683.21,51.54
ORD-007093,2023-09-08,2023,Q3,9,September,Latin America,Colombia,Clothing,Shirts,Consumer,10,250.36,2503.6,1290.14,1213.46,48.47
ORD-007094,2022-01-03,2022,Q1,1,January,North America,Mexico,Furniture,Sofas,Consumer,12,941.2,11294.4,7155.4,4139.0,36.65
ORD-007095,2024-01-26,2024,Q1,1,January,North America,Canada,Electronics,Audio,Corporate,10,1574.33,15743.3,13945.74,1797.56,11.42
ORD-007096,2023-09-29,2023,Q3,9,September,Latin America,Chile,Clothing,Shirts,Home Office,19,111.26,2113.94,1351.47,762.47,36.07
ORD-007097,2023-07-12,2023,Q3,7,July,Asia Pacific,India,Clothing,Shoes,Corporate,3,156.9,470.7,330.37,140.33,29.81
ORD-007098,2023-08-21,2023,Q3,8,August,North America,United States,Electronics,Tablets,Consumer,1,487.92,487.92,331.5,156.42,32.06
ORD-007099,2022-02-21,2022,Q1,2,February,North America,Canada,Electronics,Cameras,Corporate,9,454.24,4088.16,3504.92,583.24,14.27
ORD-007100,2022-07-21,2022,Q3,7,July,Europe,Germany,Clothing,Pants,Consumer,10,31.22,312.2,213.31,98.89,31.68
ORD-007101,2022-12-23,2022,Q4,12,December,Europe,Germany,Furniture,Shelves,Consumer,18,1035.97,18647.46,11258.93,7388.53,39.62
ORD-007102,2024-08-06,2024,Q3,8,August,Latin America,Colombia,Furniture,Shelves,Consumer,8,1030.59,8244.72,4220.78,4023.94,48.81
ORD-007103,2022-11-02,2022,Q4,11,November,Europe,Germany,Clothing,Pants,Corporate,7,204.81,1433.67,907.43,526.24,36.71
ORD-007104,2022-05-21,2022,Q2,5,May,Latin America,Colombia,Office Supplies,Notebooks,Corporate,19,105.23,1999.37,1183.73,815.64,40.79
ORD-007105,2024-01-15,2024,Q1,1,January,Europe,United Kingdom,Office Supplies,Pens,Corporate,20,68.11,1362.2,720.38,641.82,47.12
ORD-007106,2022-09-03,2022,Q3,9,September,Asia Pacific,Australia,Electronics,Tablets,Consumer,2,1081.46,2162.92,1790.39,372.53,17.22
ORD-007107,2024-10-06,2024,Q4,10,October,Europe,United Kingdom,Furniture,Chairs,Home Office,18,807.98,14543.64,8332.98,6210.66,42.7
ORD-007108,2022-03-08,2022,Q1,3,March,Latin America,Chile,Electronics,Tablets,Corporate,12,1858.39,22300.68,15908.96,6391.72,28.66
ORD-007109,2022-04-13,2022,Q2,4,April,Latin America,Argentina,Furniture,Sofas,Corporate,19,1073.34,20393.46,12136.73,8256.73,40.49
ORD-007110,2022-07-26,2022,Q3,7,July,Asia Pacific,Australia,Electronics,Audio,Home Office,14,52.45,734.3,623.77,110.53,15.05
ORD-007111,2023-11-27,2023,Q4,11,November,Asia Pacific,Australia,Office Supplies,Staplers,Consumer,6,127.35,764.1,312.75,451.35,59.07
ORD-007112,2024-03-07,2024,Q1,3,March,Asia Pacific,Japan,Clothing,Shirts,Corporate,17,197.53,3358.01,1625.36,1732.65,51.6
ORD-007113,2023-12-27,2023,Q4,12,December,Latin America,Argentina,Office Supplies,Paper,Corporate,17,24.07,409.19,257.32,151.87,37.11
ORD-007114,2023-09-23,2023,Q3,9,September,North America,United States,Clothing,Jackets,Corporate,16,115.81,1852.96,1013.63,839.33,45.3
ORD-007115,2022-09-12,2022,Q3,9,September,Asia Pacific,Japan,Office Supplies,Paper,Consumer,14,127.79,1789.06,943.28,845.78,47.28
ORD-007116,2024-02-19,2024,Q1,2,February,Europe,United Kingdom,Electronics,Smartphones,Consumer,9,351.9,3167.1,2576.57,590.53,18.65
ORD-007117,2024-11-30,2024,Q4,11,November,North America,Mexico,Office Supplies,Binders,Consumer,7,81.95,573.65,245.5,328.15,57.2
ORD-007118,2023-03-13,2023,Q1,3,March,North America,Mexico,Clothing,Shoes,Corporate,7,366.05,2562.35,1683.54,878.81,34.3
ORD-007119,2022-09-12,2022,Q3,9,September,Latin America,Colombia,Electronics,Tablets,Home Office,15,841.94,12629.1,8324.65,4304.45,34.08
ORD-007120,2022-03-23,2022,Q1,3,March,Asia Pacific,Australia,Office Supplies,Staplers,Consumer,6,86.17,517.02,236.98,280.04,54.16
ORD-007121,2023-01-31,2023,Q1,1,January,North America,Mexico,Furniture,Chairs,Home Office,3,300.85,902.55,527.51,375.04,41.55
ORD-007122,2022-09-12,2022,Q3,9,September,North America,Mexico,Electronics,Smartphones,Home Office,7,1248.29,8738.03,5835.6,2902.43,33.22
ORD-007123,2022-02-23,2022,Q1,2,February,North America,Canada,Clothing,Accessories,Home Office,17,316.96,5388.32,3889.18,1499.14,27.82
ORD-007124,2024-04-05,2024,Q2,4,April,Latin America,Brazil,Clothing,Shoes,Corporate,17,211.1,3588.7,2370.32,1218.38,33.95
ORD-007125,2023-02-14,2023,Q1,2,February,Europe,Germany,Clothing,Jackets,Consumer,7,245.0,1715.0,1170.41,544.59,31.75
ORD-007126,2024-12-26,2024,Q4,12,December,North America,Mexico,Furniture,Sofas,Consumer,20,1199.66,23993.2,13823.93,10169.27,42.38
ORD-007127,2022-08-10,2022,Q3,8,August,Asia Pacific,China,Office Supplies,Staplers,Consumer,8,199.18,1593.44,981.84,611.6,38.38
ORD-007128,2024-11-24,2024,Q4,11,November,Asia Pacific,India,Furniture,Tables,Corporate,11,432.36,4755.96,2640.78,2115.18,44.47
ORD-007129,2024-09-24,2024,Q3,9,September,Europe,United Kingdom,Electronics,Laptops,Corporate,12,1938.01,23256.12,17900.2,5355.92,23.03
ORD-007130,2024-04-26,2024,Q2,4,April,Europe,Germany,Electronics,Smartphones,Consumer,2,2107.85,4215.7,3622.98,592.72,14.06
ORD-007131,2022-08-17,2022,Q3,8,August,Europe,Italy,Clothing,Shirts,Consumer,17,204.11,3469.87,2233.02,1236.85,35.65
ORD-007132,2024-01-16,2024,Q1,1,January,Asia Pacific,Australia,Electronics,Tablets,Consumer,3,1583.57,4750.71,3295.28,1455.43,30.64
ORD-007133,2024-08-13,2024,Q3,8,August,Latin America,Brazil,Office Supplies,Pens,Corporate,5,159.31,796.55,486.89,309.66,38.88
ORD-007134,2023-04-10,2023,Q2,4,April,Latin America,Colombia,Clothing,Shirts,Corporate,3,257.33,771.99,558.88,213.11,27.61
ORD-007135,2024-10-23,2024,Q4,10,October,North America,United States,Furniture,Sofas,Corporate,7,957.45,6702.15,3497.75,3204.4,47.81
ORD-007136,2024-09-03,2024,Q3,9,September,Asia Pacific,South Korea,Office Supplies,Binders,Corporate,5,32.23,161.15,89.04,72.11,44.75
ORD-007137,2023-03-16,2023,Q1,3,March,North America,Canada,Clothing,Accessories,Consumer,8,17.57,140.56,86.79,53.77,38.25
ORD-007138,2024-01-04,2024,Q1,1,January,Latin America,Chile,Clothing,Pants,Consumer,9,206.21,1855.89,1285.3,570.59,30.74
ORD-007139,2023-09-22,2023,Q3,9,September,North America,Mexico,Electronics,Laptops,Consumer,6,2314.32,13885.92,11626.84,2259.08,16.27
ORD-007140,2022-02-15,2022,Q1,2,February,North America,United States,Clothing,Shoes,Corporate,13,319.89,4158.57,1919.37,2239.2,53.85
ORD-007141,2022-09-30,2022,Q3,9,September,Asia Pacific,South Korea,Office Supplies,Binders,Home Office,10,97.11,971.1,647.38,323.72,33.34
ORD-007142,2022-09-22,2022,Q3,9,September,Asia Pacific,South Korea,Office Supplies,Pens,Consumer,6,99.39,596.34,239.28,357.06,59.88
ORD-007143,2024-09-22,2024,Q3,9,September,Asia Pacific,Japan,Electronics,Audio,Corporate,10,184.67,1846.7,1208.38,638.32,34.57
ORD-007144,2024-08-26,2024,Q3,8,August,North America,United States,Clothing,Shoes,Consumer,14,183.12,2563.68,1519.02,1044.66,40.75
ORD-007145,2023-08-27,2023,Q3,8,August,North America,Mexico,Furniture,Sofas,Consumer,5,1059.73,5298.65,3521.34,1777.31,33.54
ORD-007146,2023-09-24,2023,Q3,9,September,North America,Canada,Office Supplies,Staplers,Consumer,8,120.15,961.2,420.96,540.24,56.2
ORD-007147,2023-03-09,2023,Q1,3,March,Europe,Germany,Clothing,Shirts,Consumer,17,344.13,5850.21,4104.19,1746.02,29.85
ORD-007148,2023-07-16,2023,Q3,7,July,Europe,Spain,Office Supplies,Pens,Corporate,20,16.6,332.0,188.0,144.0,43.37
ORD-007149,2023-04-19,2023,Q2,4,April,Asia Pacific,Australia,Office Supplies,Binders,Consumer,10,162.16,1621.6,948.83,672.77,41.49
ORD-007150,2024-09-11,2024,Q3,9,September,Asia Pacific,South Korea,Clothing,Jackets,Home Office,4,61.67,246.68,178.86,67.82,27.49
ORD-007151,2022-05-25,2022,Q2,5,May,Asia Pacific,Japan,Furniture,Chairs,Home Office,12,834.22,10010.64,5356.05,4654.59,46.5
ORD-007152,2023-12-29,2023,Q4,12,December,North America,United States,Furniture,Sofas,Home Office,14,876.47,12270.58,8402.14,3868.44,31.53
ORD-007153,2024-11-06,2024,Q4,11,November,Europe,France,Furniture,Desks,Corporate,8,223.59,1788.72,1078.64,710.08,39.7
ORD-007154,2023-11-05,2023,Q4,11,November,Europe,France,Office Supplies,Staplers,Home Office,10,138.06,1380.6,816.65,563.95,40.85
ORD-007155,2022-02-09,2022,Q1,2,February,Europe,Germany,Clothing,Shoes,Home Office,2,268.74,537.48,271.12,266.36,49.56
ORD-007156,2022-06-27,2022,Q2,6,June,Europe,France,Office Supplies,Binders,Consumer,7,170.66,1194.62,815.93,378.69,31.7
ORD-007157,2022-07-22,2022,Q3,7,July,Asia Pacific,China,Office Supplies,Pens,Consumer,15,90.59,1358.85,563.93,794.92,58.5
ORD-007158,2023-12-05,2023,Q4,12,December,Asia Pacific,Australia,Electronics,Cameras,Consumer,7,1906.3,15345.71,11992.8,3352.91,21.85
ORD-007159,2024-04-12,2024,Q2,4,April,Asia Pacific,Australia,Clothing,Shoes,Corporate,3,187.75,563.25,260.49,302.76,53.75
ORD-007160,2024-01-31,2024,Q1,1,January,North America,Canada,Clothing,Jackets,Corporate,3,259.86,779.58,399.76,379.82,48.72
ORD-007161,2022-10-25,2022,Q4,10,October,Latin America,Chile,Furniture,Chairs,Consumer,4,696.52,2786.08,1827.53,958.55,34.4
ORD-007162,2022-07-10,2022,Q3,7,July,Asia Pacific,India,Furniture,Desks,Home Office,10,258.23,2582.3,1809.7,772.6,29.92
ORD-007163,2022-07-22,2022,Q3,7,July,Latin America,Chile,Electronics,Cameras,Corporate,4,1991.77,7967.08,6080.4,1886.68,23.68
ORD-007164,2022-02-01,2022,Q1,2,February,Asia Pacific,Australia,Electronics,Laptops,Home Office,8,846.62,6772.96,5219.03,1553.93,22.94
ORD-007165,2022-01-28,2022,Q1,1,January,Asia Pacific,Japan,Electronics,Cameras,Home Office,4,1024.8,4099.2,2975.96,1123.24,27.4
ORD-007166,2022-03-18,2022,Q1,3,March,Latin America,Colombia,Office Supplies,Notebooks,Home Office,4,20.55,82.2,54.94,27.26,33.16
ORD-007167,2024-10-20,2024,Q4,10,October,North America,Mexico,Clothing,Accessories,Home Office,15,44.45,666.75,318.38,348.37,52.25
ORD-007168,2022-09-04,2022,Q3,9,September,Latin America,Colombia,Electronics,Cameras,Corporate,2,1112.25,2224.5,1626.38,598.12,26.89
ORD-007169,2024-12-13,2024,Q4,12,December,Latin America,Colombia,Clothing,Accessories,Home Office,14,142.0,1988.0,1162.73,825.27,41.51
ORD-007170,2022-02-17,2022,Q1,2,February,Europe,Spain,Office Supplies,Pens,Home Office,15,105.6,1584.0,818.0,766.0,48.36
ORD-007171,2022-05-04,2022,Q2,5,May,North America,Canada,Office Supplies,Paper,Home Office,1,76.7,76.7,44.51,32.19,41.97
ORD-007172,2023-11-28,2023,Q4,11,November,North America,United States,Electronics,Laptops,Corporate,16,1712.1,31502.64,17914.22,13588.42,43.13
ORD-007173,2024-12-31,2024,Q4,12,December,Latin America,Argentina,Office Supplies,Notebooks,Consumer,11,114.1,1255.1,834.62,420.48,33.5
ORD-007174,2023-06-01,2023,Q2,6,June,Latin America,Colombia,Clothing,Jackets,Corporate,13,268.66,3492.58,2020.79,1471.79,42.14
ORD-007175,2023-08-18,2023,Q3,8,August,North America,United States,Furniture,Chairs,Consumer,10,1160.28,11602.8,5926.07,5676.73,48.93
ORD-007176,2024-02-28,2024,Q1,2,February,Europe,Spain,Clothing,Accessories,Home Office,4,147.47,589.88,271.53,318.35,53.97
ORD-007177,2023-12-25,2023,Q4,12,December,Latin America,Brazil,Electronics,Laptops,Corporate,10,1390.18,15987.07,11303.41,4683.66,29.3
ORD-007178,2022-10-26,2022,Q4,10,October,Europe,United Kingdom,Electronics,Smartphones,Consumer,15,1321.97,22803.98,13838.29,8965.69,39.32
ORD-007179,2023-01-23,2023,Q1,1,January,North America,United States,Electronics,Tablets,Home Office,2,1190.26,2380.52,1978.84,401.68,16.87
ORD-007180,2024-03-22,2024,Q1,3,March,Europe,Italy,Furniture,Tables,Consumer,19,293.88,5583.72,3153.91,2429.81,43.52
ORD-007181,2024-01-02,2024,Q1,1,January,Europe,Italy,Clothing,Pants,Consumer,19,345.06,6556.14,3835.81,2720.33,41.49
ORD-007182,2024-01-07,2024,Q1,1,January,Europe,France,Clothing,Pants,Corporate,2,323.74,647.48,401.6,245.88,37.97
ORD-007183,2024-08-06,2024,Q3,8,August,Asia Pacific,Australia,Electronics,Tablets,Home Office,1,1269.53,1269.53,1066.24,203.29,16.01
ORD-007184,2023-10-25,2023,Q4,10,October,Europe,Italy,Office Supplies,Staplers,Home Office,17,180.14,3062.38,1438.11,1624.27,53.04
ORD-007185,2024-11-23,2024,Q4,11,November,Europe,Germany,Clothing,Accessories,Consumer,17,232.01,3944.17,2812.57,1131.6,28.69
ORD-007186,2024-06-24,2024,Q2,6,June,North America,Canada,Clothing,Shoes,Consumer,5,239.78,1198.9,738.78,460.12,38.38
ORD-007187,2022-06-22,2022,Q2,6,June,North America,Canada,Furniture,Sofas,Home Office,1,954.42,954.42,753.31,201.11,21.07
ORD-007188,2024-07-05,2024,Q3,7,July,Europe,Germany,Furniture,Tables,Home Office,6,870.49,5222.94,2628.58,2594.36,49.67
ORD-007189,2024-06-25,2024,Q2,6,June,Latin America,Brazil,Clothing,Shoes,Consumer,11,346.73,3814.03,2096.69,1717.34,45.03
ORD-007190,2023-09-07,2023,Q3,9,September,Europe,United Kingdom,Office Supplies,Pens,Consumer,5,13.66,68.3,35.09,33.21,48.62
ORD-007191,2023-03-21,2023,Q1,3,March,Europe,Germany,Electronics,Smartphones,Corporate,9,1205.79,10852.11,7550.75,3301.36,30.42
ORD-007192,2022-03-14,2022,Q1,3,March,Europe,United Kingdom,Office Supplies,Pens,Corporate,19,9.67,183.73,100.23,83.5,45.45
ORD-007193,2022-08-09,2022,Q3,8,August,North America,Mexico,Electronics,Smartphones,Corporate,15,510.78,7661.7,6695.1,966.6,12.62
ORD-007194,2023-03-21,2023,Q1,3,March,North America,Canada,Office Supplies,Staplers,Consumer,18,159.02,2862.36,1890.29,972.07,33.96
ORD-007195,2024-10-08,2024,Q4,10,October,Asia Pacific,South Korea,Clothing,Accessories,Corporate,4,399.72,1598.88,913.8,685.08,42.85
ORD-007196,2024-10-07,2024,Q4,10,October,Asia Pacific,South Korea,Office Supplies,Binders,Home Office,18,90.67,1632.06,711.55,920.51,56.4
ORD-007197,2022-12-16,2022,Q4,12,December,Europe,France,Clothing,Jackets,Consumer,1,329.42,329.42,217.14,112.28,34.08
ORD-007198,2023-07-25,2023,Q3,7,July,Latin America,Brazil,Clothing,Jackets,Consumer,18,163.93,2950.74,1730.74,1220.0,41.35
ORD-007199,2023-09-04,2023,Q3,9,September,North America,Canada,Clothing,Shirts,Consumer,1,118.91,118.91,86.21,32.7,27.5
ORD-007200,2024-06-05,2024,Q2,6,June,North America,United States,Furniture,Shelves,Home Office,4,1286.88,5147.52,2830.28,2317.24,45.02
ORD-007201,2022-08-04,2022,Q3,8,August,North America,Mexico,Clothing,Shirts,Corporate,4,167.93,671.72,499.16,172.56,25.69
ORD-007202,2024-03-29,2024,Q1,3,March,Europe,Italy,Furniture,Chairs,Corporate,16,876.63,14026.08,10460.91,3565.17,25.42
ORD-007203,2022-02-08,2022,Q1,2,February,Europe,Germany,Clothing,Pants,Consumer,3,316.74,950.22,483.1,467.12,49.16
ORD-007204,2022-09-25,2022,Q3,9,September,Asia Pacific,Australia,Furniture,Desks,Home Office,10,587.36,5873.6,4691.43,1182.17,20.13
ORD-007205,2023-12-06,2023,Q4,12,December,Latin America,Colombia,Office Supplies,Pens,Home Office,4,162.65,650.6,317.24,333.36,51.24
ORD-007206,2024-10-03,2024,Q4,10,October,Europe,United Kingdom,Clothing,Pants,Corporate,3,274.86,824.58,488.61,335.97,40.74
ORD-007207,2024-10-02,2024,Q4,10,October,North America,Canada,Electronics,Tablets,Corporate,1,1003.79,1154.36,850.52,303.84,26.32
ORD-007208,2023-07-31,2023,Q3,7,July,Asia Pacific,Australia,Clothing,Shirts,Home Office,14,255.48,3576.72,1953.16,1623.56,45.39
ORD-007209,2023-02-14,2023,Q1,2,February,Asia Pacific,Japan,Electronics,Tablets,Consumer,4,2382.95,9531.8,7915.13,1616.67,16.96
ORD-007210,2024-08-07,2024,Q3,8,August,North America,United States,Clothing,Shoes,Corporate,19,245.05,4655.95,3478.0,1177.95,25.3
ORD-007211,2022-04-28,2022,Q2,4,April,Europe,Spain,Furniture,Tables,Corporate,4,325.58,1302.32,709.55,592.77,45.52
ORD-007212,2023-03-27,2023,Q1,3,March,Asia Pacific,Japan,Office Supplies,Binders,Consumer,10,86.14,861.4,431.01,430.39,49.96
ORD-007213,2022-10-01,2022,Q4,10,October,Europe,France,Office Supplies,Binders,Consumer,10,87.13,871.3,596.96,274.34,31.49
ORD-007214,2022-02-27,2022,Q1,2,February,Asia Pacific,South Korea,Office Supplies,Pens,Corporate,8,27.85,222.8,113.37,109.43,49.12
ORD-007215,2024-01-15,2024,Q1,1,January,Latin America,Chile,Clothing,Shoes,Consumer,3,247.35,742.05,375.37,366.68,49.41
ORD-007216,2022-03-28,2022,Q1,3,March,North America,United States,Electronics,Cameras,Consumer,16,640.46,10247.36,8308.84,1938.52,18.92
ORD-007217,2024-09-04,2024,Q3,9,September,Asia Pacific,South Korea,Clothing,Jackets,Corporate,14,192.32,2692.48,1792.94,899.54,33.41
ORD-007218,2024-05-14,2024,Q2,5,May,Latin America,Colombia,Clothing,Shoes,Corporate,3,386.22,1158.66,792.61,366.05,31.59
ORD-007219,2024-11-11,2024,Q4,11,November,North America,Canada,Office Supplies,Paper,Consumer,5,37.38,186.9,121.78,65.12,34.84
ORD-007220,2024-05-16,2024,Q2,5,May,Asia Pacific,Australia,Furniture,Desks,Home Office,10,482.85,4828.5,2861.59,1966.91,40.74
ORD-007221,2022-09-30,2022,Q3,9,September,North America,Canada,Clothing,Shirts,Consumer,19,21.28,404.32,240.93,163.39,40.41
ORD-007222,2023-10-08,2023,Q4,10,October,North America,United States,Office Supplies,Notebooks,Consumer,18,154.06,2773.08,1781.51,991.57,35.76
ORD-007223,2024-01-20,2024,Q1,1,January,North America,Canada,Clothing,Accessories,Consumer,3,139.23,417.69,245.99,171.7,41.11
ORD-007224,2023-04-10,2023,Q2,4,April,Latin America,Colombia,Office Supplies,Pens,Home Office,2,94.17,188.34,129.78,58.56,31.09
ORD-007225,2024-07-28,2024,Q3,7,July,Europe,United Kingdom,Electronics,Laptops,Home Office,12,171.13,2053.56,1829.78,223.78,10.9
ORD-007226,2023-11-11,2023,Q4,11,November,North America,Mexico,Furniture,Shelves,Corporate,12,1362.1,16345.2,12525.68,3819.52,23.37
ORD-007227,2024-05-30,2024,Q2,5,May,Asia Pacific,China,Furniture,Tables,Corporate,5,328.87,1644.35,975.88,668.47,40.65
ORD-007228,2022-03-31,2022,Q1,3,March,Asia Pacific,South Korea,Office Supplies,Paper,Consumer,4,198.16,792.64,520.39,272.25,34.35
ORD-007229,2022-07-18,2022,Q3,7,July,Asia Pacific,Australia,Office Supplies,Notebooks,Home Office,12,169.8,2037.6,1077.58,960.02,47.12
ORD-007230,2022-12-21,2022,Q4,12,December,Asia Pacific,China,Clothing,Shirts,Corporate,11,165.7,1822.7,869.83,952.87,52.28
ORD-007231,2023-03-20,2023,Q1,3,March,Latin America,Brazil,Electronics,Audio,Consumer,16,317.48,5079.68,3597.51,1482.17,29.18
ORD-007232,2023-02-24,2023,Q1,2,February,Europe,Spain,Electronics,Smartphones,Consumer,7,1749.98,12249.86,9379.43,2870.43,23.43
